Country Name,Country Code,Series Name,Series Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Antigua and Barbuda,ATG,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.23102608,0,0.16920474,..,..,..
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,1192919619.25926,1275576784.44444,1359194737.40741,1464630213.33333,1510084750.74074,..
Antigua and Barbuda,ATG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.103866073852814,4.65812844868185,4.02573908155404,5.58973913496703,3.03260611189997,..
Antigua and Barbuda,ATG,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,17.5921262592742,3.87505137913166,1.51611669391716,6.31662784567177,-2.72948522646091,..
Antigua and Barbuda,ATG,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,4.6,4.3,4.2,4,3.8,..
Antigua and Barbuda,ATG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.7,8.3,8,7.7,7.4,..
Antigua and Barbuda,ATG,"Population, total",SP.POP.TOTL,97824,98875,99923,100963,102012,..
Antigua and Barbuda,ATG,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..,11.98368,11.48074,..,..,..
Antigua and Barbuda,ATG,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,..,14.2465,14.33428,..,..,..
Antigua and Barbuda,ATG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0,0,0,..,..,..
Antigua and Barbuda,ATG,Surface area (sq. km),AG.SRF.TOTL.K2,440,440,440,440,440,440
Antigua and Barbuda,ATG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,17.2388206223843,16.6011229549461,..,..,..,..
Antigua and Barbuda,ATG,Trade (% of GDP),NE.TRD.GNFS.ZS,106.154980783946,104.527877082213,93.6295425365057,88.4585435805627,..,..
Antigua and Barbuda,ATG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..
Antigua and Barbuda,ATG,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..,..,..
Argentina,ARG,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.8371276855469,99.9592437744141,99.9952087402344,100,..,..
Argentina,ARG,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,99.35539,99.67447,99.7343,99.34152,..,..
Argentina,ARG,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.09455928354309,-3.8247056816504,2.19356665853401,-2.17217102244308,..,..
Argentina,ARG,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,1.03092601783715,-4.81280598984195,1.16675324575732,-3.13079491756399,..,..
Argentina,ARG,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,5.21176288541275,5.05731390486252,5.05731390486252,5.05731390486252,..,..
Argentina,ARG,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,15.53681482,16.25420375,14.60355782,13.96123633,..,..
Argentina,ARG,Age dependency ratio (% of working-age population),SP.POP.DPND,56.662585354836,56.6338758998341,56.5490070488899,56.5422464275751,56.4547646794728,..
Argentina,ARG,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.717,17.547,17.364,17.172,..,..
Argentina,ARG,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,22.1155483456522,..,..,..,..,..
Argentina,ARG,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,31.7967053370584,..,..,..,..,..
Argentina,ARG,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,46.3608004514744,..,..,..,..,..
Argentina,ARG,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,19.7620486495655,..,..,..,..,..
Argentina,ARG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.59,7.579,7.57,7.564,..,..
Argentina,ARG,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,30.03234,30.06039,30.04134,30.07402,..,..
Argentina,ARG,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,41.52728,41.47732,41.33272,40.93612,..,..
Argentina,ARG,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,..,24.5697808575806,25.0083932347048,26.3059150177128,24.5226515151507,..
Argentina,ARG,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.56114099,0.5114078,0.57692067,..,..,..
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,552025140252.246,526319673731.638,594749285413.212,554860945013.62,637430331479.469,..
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.40532378079436,-2.51261532081396,2.73115982828946,-1.82254217028903,2.85446613725399,..
Argentina,ARG,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,17.206196676033,17.667044537805,15.9957828960867,16.0727734450585,15.9823020434667,..
Argentina,ARG,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,99.55132,99.29671,99.5597,99.5027099999999,..,..
Argentina,ARG,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,1.50353167175462,-5.05404738502804,0.765932390755125,-5.19941824629092,3.03191008766062,..
Argentina,ARG,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,7.3,7.1,6.7,6.3,5.9,..
Argentina,ARG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,12.7,12,11.4,10.9,10.4,..
Argentina,ARG,"Population, total",SP.POP.TOTL,42539925,42981515,43417765,43847430,44271041,..
Argentina,ARG,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..,..,..,..,..,..
Argentina,ARG,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,..,..,..,..,..,..
Argentina,ARG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,10.2103228997482,10.9019579336328,10.040077613914,..,..,..
Argentina,ARG,Surface area (sq. km),AG.SRF.TOTL.K2,2780400,2780400,2780400,2780400,2780400,2780400
Argentina,ARG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,12.4529027558077,12.6109666067191,12.3365069418291,12.1555053704666,11.0478010766613,..
Argentina,ARG,Trade (% of GDP),NE.TRD.GNFS.ZS,29.3339290021037,28.4067936452275,22.4862260889792,26.1219138061676,25.0208364920701,..
Argentina,ARG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,8.34739971160889,..
Argentina,ARG,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..,..,..
Armenia,ARM,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9540557861328,99.9889755249023,100,100,..,..
Armenia,ARM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,96.54687,93.98124,92.80933,92.32759,92.39764,..
Armenia,ARM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,3.84607708016095,0.622548062946905,-2.1063902247966,-2.18266795532173,..,..
Armenia,ARM,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,3.430227502666,0.182452953688795,-2.46649184905752,-2.44573788309273,..,..
Armenia,ARM,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.55,2.1,2.70019284717504,2.70019284717504,..,..
Armenia,ARM,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,15.0618381,12.86552665,17.42676423,15.86417449,..,..
Armenia,ARM,Age dependency ratio (% of working-age population),SP.POP.DPND,43.6550680516293,44.016650354935,44.4122587662516,44.8949433189816,45.431545263208,..
Armenia,ARM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.446,14.141,13.808,13.456,..,..
Armenia,ARM,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,56.692805872133,56.9956312973785,..,..,..,..
Armenia,ARM,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,52.2186914960167,51.6297340911749,..,..,..,..
Armenia,ARM,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,65.0440473032927,66.7626498336844,..,..,..,..
Armenia,ARM,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,24.6327011469305,28.3956683352025,..,..,..,..
Armenia,ARM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.727,9.708,9.694,9.688,..,..
Armenia,ARM,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,20.11078,..,19.3593,20.66574,..,..
Armenia,ARM,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,48.881,54.46204,..,51.07427,..,..
Armenia,ARM,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,..,23.9875580530759,25.0779813488419,25.7115181584805,22.6118118808271,..
Armenia,ARM,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,2.41591134,2.21082383,1.0829009,..,..,..
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,11121465767.4067,11609512939.7543,10553337672.9872,10546135160.031,11536590635.8268,..
Armenia,ARM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.3,3.60000000000001,3.20000000000005,0.200000000000003,7.49999999999989,..
Armenia,ARM,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,0.894390603713877,2.36696097190211,8.80828526547093,9.24953133265322,8.43363812414353,..
Armenia,ARM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..
Armenia,ARM,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,7.69999999999999,6,-5.5,11.1000000000001,5.89999999999986,..
Armenia,ARM,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,8.1,7.7,7.4,7,6.7,..
Armenia,ARM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,15.5,14.7,14,13.3,12.6,..
Armenia,ARM,"Population, total",SP.POP.TOTL,2893509,2906220,2916950,2924816,2930450,..
Armenia,ARM,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..,..,..,..,..,..
Armenia,ARM,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,..,..,..,..,..,..
Armenia,ARM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,6.7712176363861,7.72473444046229,15.7920038357833,..,..,..
Armenia,ARM,Surface area (sq. km),AG.SRF.TOTL.K2,29740,29740,29740,29740,29740,29740
Armenia,ARM,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,21.5991745525223,20.931220827141,21.2773752756378,20.764203925029,..
Armenia,ARM,Trade (% of GDP),NE.TRD.GNFS.ZS,76.5561957927212,75.6116848388122,71.5932653468932,75.9178800280663,86.8680941833861,..
Armenia,ARM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,16.1788997650146,..,..,..,17.7045001983643,..
Armenia,ARM,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..,..,..
Aruba,ABW,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.5782623291016,94.9067230224609,95.2381820678711,95.5701446533203,..,..
Aruba,ABW,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,99.29199,..,..,..,..
Aruba,ABW,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..
Aruba,ABW,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..
Aruba,ABW,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,5.77,5.77,5.77,5.77,..,..
Aruba,ABW,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,..,..,..,..,..,..
Aruba,ABW,Age dependency ratio (% of working-age population),SP.POP.DPND,44.7385400886495,44.5814180247945,44.5927219312103,44.6079986756246,44.9198744424252,..
Aruba,ABW,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.008,10.975,10.963,10.974,..,..
Aruba,ABW,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..
Aruba,ABW,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,..,..,..,..,..,..
Aruba,ABW,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..,..,..,..,..,..
Aruba,ABW,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..
Aruba,ABW,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.346,8.486,8.624,8.762,..,..
Aruba,ABW,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,24.23744,26.21662,23.84105,..,..,..
Aruba,ABW,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,31.47156,34.43069,30.67691,..,..,..
Aruba,ABW,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,..,..,..,..,..,..
Aruba,ABW,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..,..,..,..,..
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,2581564245.81006,2649720670.39106,2691620111.73184,2646927374.30168,2700558659.21788,..
Aruba,ABW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.19823232323233,0.848227809754619,-0.450585761489947,-0.211225105612556,1.33051103719384,..
Aruba,ABW,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,10.0411166414196,13.0297280202404,15.4628476546285,17.2224567327986,17.0459247000414,..
Aruba,ABW,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..
Aruba,ABW,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,..,..,..,..,..,..
Aruba,ABW,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,..,..,..,..,..,..
Aruba,ABW,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..
Aruba,ABW,"Population, total",SP.POP.TOTL,103187,103795,104341,104822,105264,..
Aruba,ABW,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..,..,..,..,..,..
Aruba,ABW,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,..,..,..,..,..,..
Aruba,ABW,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,6.88975298437996,6.9275015416327,6.72674756598399,..,..,..
Aruba,ABW,Surface area (sq. km),AG.SRF.TOTL.K2,180,180,180,180,180,180
Aruba,ABW,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..
Aruba,ABW,Trade (% of GDP),NE.TRD.GNFS.ZS,151.114477385847,149.609951507485,145.24699045247,144.470240607851,146.048820852296,..
Aruba,ABW,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..
Aruba,ABW,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..,..,..
Australia,AUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Australia,AUS,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,97.49263,97.14568,97.1200999999999,96.783,..,..
Australia,AUS,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,0.768656983176541,0.849055699330805,1.40175548733407,0.536792689715497,..,..
Australia,AUS,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,-0.987709995671892,-0.688029522282591,-0.0720121226808459,-0.958232065058894,..,..
Australia,AUS,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.98363132903958,4.91726265807917,4.91726265807917,4.91726265807917,..,..
Australia,AUS,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,25.32660114,24.84018848,23.60243089,21.90645589,..,..
Australia,AUS,Age dependency ratio (% of working-age population),SP.POP.DPND,49.7709360562177,50.3996374663108,51.0854579040657,51.8630483195639,52.7093363336846,..
Australia,AUS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,13.3,13.2,12.8,12.5,..,..
Australia,AUS,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..
Australia,AUS,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,..,..,..,..,..,..
Australia,AUS,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..,..,..,..,..,..
Australia,AUS,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..
Australia,AUS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.4,6.5,6.6,6.5,..,..
Australia,AUS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,32.81864,32.62542,31.78434,..,..,..
Australia,AUS,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,33.06493,32.36199,30.52541,..,..,..
Australia,AUS,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,25.8755888653756,26.3090809737708,26.7895601589733,26.9626368700003,26.706707151666,..
Australia,AUS,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0,0,0,..,..,..
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1573696522006.77,1464955475993.76,1349034029453.37,1208039015868.39,1323421072479.07,..
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.63948235705639,2.55833752286902,2.35113644074406,2.82731051096303,1.95757542160659,..
Australia,AUS,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,26.5114265634514,26.2222893438678,24.6218709217444,23.0301324894373,24.6361251114135,..
Australia,AUS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..
Australia,AUS,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,-3.22055149313151,-1.07330635094753,-1.41569403420225,-2.36202148702634,-1.79947564947962,..
Australia,AUS,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,2.4,2.4,2.3,2.2,2.1,..
Australia,AUS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.2,4,3.8,3.7,3.5,..
Australia,AUS,"Population, total",SP.POP.TOTL,23145901,23504138,23850784,24210809,24598933,..
Australia,AUS,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..,..,..,..,..,..
Australia,AUS,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,..,..,..,..,..,..
Australia,AUS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,9.08848190986827,9.27819845713441,9.18050295980786,..,..,..
Australia,AUS,Surface area (sq. km),AG.SRF.TOTL.K2,7741220,7741220,7741220,7741220,7741220,7741220
Australia,AUS,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,22.059649960036,22.0276530039304,22.0428098117434,22.2892931084765,22.2131799644844,..
Australia,AUS,Trade (% of GDP),NE.TRD.GNFS.ZS,41.2735790627962,42.5798482995107,41.5473873260458,40.7714731948103,41.8929700625283,..
Australia,AUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.66309976577759,6.07829999923706,6.05569982528687,5.71080017089844,5.59380006790161,..
Australia,AUS,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..,..,..
Austria,AUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Austria,AUT,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..
Austria,AUT,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-0.23904559131222,0.744160384028206,0.862117671171589,2.11329626330425,..,..
Austria,AUT,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,-0.825294606190681,-0.0401284079236603,-0.26222543076841,1.01499604901589,..,..
Austria,AUT,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,5.29540000057752,5.21872049640607,5.21872049640607,5.21872049640607,..,..
Austria,AUT,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,25.29940299,25.89165466,25.67132514,26.02587354,..,..
Austria,AUT,Age dependency ratio (% of working-age population),SP.POP.DPND,48.6716402576141,48.9083932676556,49.1656666425614,49.5298368459148,49.9096377546054,..
